"Item Type","Brand/Manufacture","Vendor","SKU","UPC","Case Barcode","Unit Description","Fullname","Pick Name","Unit Weight(lbs)","Length(in)","Width(in)","Height(in)","Item Description","Additional Description"
"Frozen","Kraft","DOT","ETFZ-0000-2819","021000054951","","Each","Kraft MOZZARELLA  SHREDDED Cheese, 8-oz. Box (1-12 Case)","Kraft MOZZARELLA  SHREDDED Cheese, 8-oz. Box (1-12 Case)","6.784","15.313","9.313","6","Kraft MOZZARELLA  SHREDDED Cheese, 8-oz."," Box (1-12 Case)"
"Frozen","Kraft","DOT","ETFZ-0000-2820","021000055095","","Each","Kraft SHREDDED  MILD CHEDDAR Cheese, 8-oz. Box (1-12 Case)","Kraft SHREDDED  MILD CHEDDAR Cheese, 8-oz. Box (1-12 Case)","6.758","15.313","9.313","6","Kraft SHREDDED  MILD CHEDDAR Cheese, 8-o","z. Box (1-12 Case)"
"Frozen","MIDWEST PRIDE SIGNATURE","DOT","ETFZ-0000-2821","742158620774","","Each","MIDWEST PRIDE SIGNATURE SIGNATURE BEEF SIRLOIN FILLETWHISKEY Steak, 8-oz. Box (1-20 Case)","MIDWEST PRIDE SIGNATURE SIGNATURE BEEF SIRLOIN FILLETWHISKEY Steak, 8-oz. Box (1-20 Case)","11.1","18","11","5","MIDWEST PRIDE SIGNATURE SIGNATURE BEEF S","IRLOIN FILLETWHISKEY Steak, 8-oz. Box (1-20 Case)"
"Frozen","MIYOKO'S CREAMERY","DOT","ETFZ-0000-2822","857554005701","","Each","MIYOKO'S CREAMERY MIYOKO'S CREAMERY  PLAIN CREAM Cheese, 8-oz. Box (1-6 Case)","MIYOKO'S CREAMERY MIYOKO'S CREAMERY  PLAIN CREAM Cheese, 8-oz. Box (1-6 Case)","3.5","13.75","9","1.8","MIYOKO'S CREAMERY MIYOKO'S CREAMERY  PLA","IN CREAM Cheese, 8-oz. Box (1-6 Case)"
"Frozen","MIYOKO'S CREAMERY","DOT","ETFZ-0000-2823","857554005770","","Each","MIYOKO'S CREAMERY MIYOKO'S  EUROPEAN CULTURED VEGAN Butter, 8-oz. Box (1-6 Case)","MIYOKO'S CREAMERY MIYOKO'S  EUROPEAN CULTURED VEGAN Butter, 8-oz. Box (1-6 Case)","3.4","9.21","5.25","4.55","MIYOKO'S CREAMERY MIYOKO'S  EUROPEAN CUL","TURED VEGAN Butter, 8-oz. Box (1-6 Case)"
"Frozen","MIYOKO'S CREAMERY","DOT","ETFZ-0000-2824","857554005718","","Each","MIYOKO'S CREAMERY MIYOKO'S  SAVORY SCALLION CREAM Cheese, 8-oz. Box (1-6 Case)","MIYOKO'S CREAMERY MIYOKO'S  SAVORY SCALLION CREAM Cheese, 8-oz. Box (1-6 Case)","3.595","13.75","9","1.8","MIYOKO'S CREAMERY MIYOKO'S  SAVORY SCALL","ION CREAM Cheese, 8-oz. Box (1-6 Case)"
"Frozen","MIYOKO'S CREAMERY","DOT","ETFZ-0000-2825","857554005329","","Each","MIYOKO'S CREAMERY MIYOKO'S  VEGAN FRESH MOZZARELLA Cheese, 8-oz. Box (1-6 Case)","MIYOKO'S CREAMERY MIYOKO'S  VEGAN FRESH MOZZARELLA Cheese, 8-oz. Box (1-6 Case)","3.3","7.5","4.7","5.7","MIYOKO'S CREAMERY MIYOKO'S  VEGAN FRESH ","MOZZARELLA Cheese, 8-oz. Box (1-6 Case)"
"Frozen","OZO","DOT","ETFZ-0000-2826","850015646017","","Each","OZO PLANT BASED Burger, 8-oz. Box (1-8 Case)","OZO PLANT BASED Burger, 8-oz. Box (1-8 Case)","5.52","18.188","7.313","7.63","OZO PLANT BASED Burger, 8-oz. Box (1-8 C","ase)"
"Frozen","Philadelphia","DOT","ETFZ-0000-2827","021000000286","","Each","Philadelphia CREAM Cheese, 8-oz. Box (1-12 Case)","Philadelphia CREAM Cheese, 8-oz. Box (1-12 Case)","6.8","12","9.563","4.25","Philadelphia CREAM Cheese, 8-oz. Box (1-","12 Case)"
"Frozen","Philadelphia","DOT","ETFZ-0000-2828","021000612236","","Each","Philadelphia CREAM RIGID Cheese, 8-oz. Box (1-36 Case)","Philadelphia CREAM RIGID Cheese, 8-oz. Box (1-36 Case)","19.415","10.125","8.625","7.625","Philadelphia CREAM RIGID Cheese, 8-oz. B","ox (1-36 Case)"
"Frozen","Taste Republic","DOT","ETFZ-0000-2829","603028089028","","Each","Taste Republic GLUTEN-FREE PRE-COOKED FUSILLI Pasta, 8-oz. Box (1-12 Case)","Taste Republic GLUTEN-FREE PRE-COOKED FUSILLI Pasta, 8-oz. Box (1-12 Case)","6.8","14.5","9","7","Taste Republic GLUTEN-FREE PRE-COOKED FU","SILLI Pasta, 8-oz. Box (1-12 Case)"
"Frozen","TATTOOED CHEF","DOT","ETFZ-0000-2830","850015982139","","Each","TATTOOED CHEF TATTOOED  COLD BREW DARK CHOCOLATE SMOOTHIE Bowl, 8-oz. Box (1-8 Case)","TATTOOED CHEF TATTOOED  COLD BREW DARK CHOCOLATE SMOOTHIE Bowl, 8-oz. Box (1-8 Case)","5.25","11.5","11.5","5.6","TATTOOED CHEF TATTOOED  COLD BREW DARK C","HOCOLATE SMOOTHIE Bowl, 8-oz. Box (1-8 Case)"
"Frozen","TATTOOED CHEF","DOT","ETFZ-0000-2831","850015982122","","Each","TATTOOED CHEF TATTOOED  ORGANIC ACAI SMOOTHER Bowl, 8-oz. Box (1-8 Case)","TATTOOED CHEF TATTOOED  ORGANIC ACAI SMOOTHER Bowl, 8-oz. Box (1-8 Case)","5.25","11.5","11.5","5.6","TATTOOED CHEF TATTOOED  ORGANIC ACAI SMO","OTHER Bowl, 8-oz. Box (1-8 Case)"
"Frozen","THE NO-BAKE COOKIE CO.","DOT","ETFZ-0000-2832","851779005195","","Each","THE NO-BAKE COOKIE CO. . CREAMY PEANUT BUTTERBAKERY Cookie, 8-oz. Box (1-12 Case)","THE NO-BAKE COOKIE CO. . CREAMY PEANUT BUTTERBAKERY Cookie, 8-oz. Box (1-12 Case)","8","11","9.8","7.5","THE NO-BAKE COOKIE CO. . CREAMY PEANUT B","UTTERBAKERY Cookie, 8-oz. Box (1-12 Case)"
"Frozen","THE NO-BAKE COOKIE CO.","DOT","ETFZ-0000-2833","851779005188","","Each","THE NO-BAKE COOKIE CO. . ORIGINAL CHOCOLATE BAKERY Cookie, 8-oz. Box (1-12 Case)","THE NO-BAKE COOKIE CO. . ORIGINAL CHOCOLATE BAKERY Cookie, 8-oz. Box (1-12 Case)","7.45","11.1811","10.0787","7.65","THE NO-BAKE COOKIE CO. . ORIGINAL CHOCOL","ATE BAKERY Cookie, 8-oz. Box (1-12 Case)"
"Frozen","TRIVERS'","DOT","ETFZ-0000-2834","035038051257","","Each","TRIVERS' TRIVERS' HALF  WHITE  CURDS Cheese, 8-oz. Box (1-20 Case)","TRIVERS' TRIVERS' HALF  WHITE  CURDS Cheese, 8-oz. Box (1-20 Case)","11","12.564","8.189","8.628","TRIVERS' TRIVERS' HALF  WHITE  CURDS Che","ese, 8-oz. Box (1-20 Case)"
"Frozen","TRIVERS'","DOT","ETFZ-0000-2835","035038051059","","Each","TRIVERS' TRIVERS' HALF  YELLOW  CURDS Cheese, 8-oz. Box (1-20 Case)","TRIVERS' TRIVERS' HALF  YELLOW  CURDS Cheese, 8-oz. Box (1-20 Case)","11","12.564","8.189","8.628","TRIVERS' TRIVERS' HALF  YELLOW  CURDS Ch","eese, 8-oz. Box (1-20 Case)"
"Frozen","TRU FRU HYPER-CHILLED GRAB &amp; SHARE","DOT","ETFZ-0000-2836","850012117176","","Each","TRU FRU HYPER-CHILLED GRAB & SHARE HYPER-CHILLED GRAB & SHARE BANANA IN PEANUT Butter, 8-oz. Box (1-6 Case)","TRU FRU HYPER-CHILLED GRAB & SHARE HYPER-CHILLED GRAB & SHARE BANANA IN PEANUT Butter, 8-oz. Box (1-6 Case)","3.5","12.2","7.2","8","TRU FRU HYPER-CHILLED GRAB & SHARE HYPER","-CHILLED GRAB & SHARE BANANA IN PEANUT Butter, 8-oz. Box (1-6 Case)"
"Frozen","Velveeta","DOT","ETFZ-0000-2837","021000616906","","Each","Velveeta LOAF Cheese, 8-oz. Box (1-12 Case)","Velveeta LOAF Cheese, 8-oz. Box (1-12 Case)","6.787","9.75","4.75","5","Velveeta LOAF Cheese, 8-oz. Box (1-12 Ca","se)"
"Frozen","Volpi","DOT","ETFZ-0000-2838","765171123480","","Each","Volpi PINOT GRIGIO SALAMI CHUB FLOW Wrap, 8-oz. Box (1-12 Case)","Volpi PINOT GRIGIO SALAMI CHUB FLOW Wrap, 8-oz. Box (1-12 Case)","7.22","12.312","9.875","4.5","Volpi PINOT GRIGIO SALAMI CHUB FLOW Wrap",", 8-oz. Box (1-12 Case)"
"Frozen","WENNER BAKERY","DOT","ETFZ-0000-2839","076489002083","","Each","WENNER BAKERY DOUGH  CRUST BALL Pizza, 8-oz. Box (1-45 Case)","WENNER BAKERY DOUGH  CRUST BALL Pizza, 8-oz. Box (1-45 Case)","24.02","15.75","11.75","7.5","WENNER BAKERY DOUGH  CRUST BALL Pizza, 8","-oz. Box (1-45 Case)"
"Frozen","Worthington","DOT","ETFZ-0000-2840","858156006823","","Each","Worthington DELI SLICES HAM Plant Based, 8-oz. Box (1-22 Case)","Worthington DELI SLICES HAM Plant Based, 8-oz. Box (1-22 Case)","12","15.25","4.5","9.25","Worthington DELI SLICES HAM Plant Based,"," 8-oz. Box (1-22 Case)"
"Frozen","Banquet","DOT","ETFZ-0000-2841","031000007328","","Each","Banquet Basic Mac And  Meal Cheese, 8-oz. Box (1-12 Case)","Banquet Basic Mac And  Meal Cheese, 8-oz. Box (1-12 Case)","7.675","12.063","7.813","8.063","Banquet Basic Mac And  Meal Cheese, 8-oz",". Box (1-12 Case)"
"Frozen","DOUBLE RED PROVISIONS","DOT","ETFZ-0000-2842","079821850801","","Each","DOUBLE RED PROVISIONS BEEF NEW YORK STRIP  TENDERIZED  VALUE Steak, 8-oz. Box (1-20 Case)","DOUBLE RED PROVISIONS BEEF NEW YORK STRIP  TENDERIZED  VALUE Steak, 8-oz. Box (1-20 Case)","10.95","16.31","11.69","4.25","DOUBLE RED PROVISIONS BEEF NEW YORK STRI","P  TENDERIZED  VALUE Steak, 8-oz. Box (1-20 Case)"
"Frozen","HOLTEN","DOT","ETFZ-0000-2843","079821125292","","Each","HOLTEN BEEF Patties, 8-oz. Box (1-30 Case)","HOLTEN BEEF Patties, 8-oz. Box (1-30 Case)","15.88","15.13","10.38","7.25","HOLTEN BEEF Patties, 8-oz. Box (1-30 Cas","e)"
"Frozen","HOLTEN","DOT","ETFZ-0000-2844","079821120921","","Each","HOLTEN TWO Patties, 8-oz. Box (1-30 Case)","HOLTEN TWO Patties, 8-oz. Box (1-30 Case)","15.95","15.01","10.05","7.04","HOLTEN TWO Patties, 8-oz. Box (1-30 Case",")"
"Frozen","HOLTEN","DOT","ETFZ-0000-2845","079821120297","","Each","HOLTEN BEEF Patties, 8-oz. Box (1-30 Case)","HOLTEN BEEF Patties, 8-oz. Box (1-30 Case)","15.88","15.13","10.38","7.25","HOLTEN BEEF Patties, 8-oz. Box (1-30 Cas","e)"
"Frozen","BEYOND MEAT","DOT","ETFZ-0000-2846","852629004580","","Each","BEYOND MEAT Meat   Plant-Based Patties Burger, 8-oz. Box (1-8 Case)","BEYOND MEAT Meat   Plant-Based Patties Burger, 8-oz. Box (1-8 Case)","5.5","14.25","9.56","6.69","BEYOND MEAT Meat   Plant-Based Patties B","urger, 8-oz. Box (1-8 Case)"
"Frozen","El Monterey","DOT","ETFZ-0000-2847","071007143172","","Each","El Monterey EGG & BACON CHEESE SALSA Burrito, 8-oz. Box (1-12 Case)","El Monterey EGG & BACON CHEESE SALSA Burrito, 8-oz. Box (1-12 Case)","6.45","8.8","7.571","7.124","El Monterey EGG & BACON CHEESE SALSA Bur","rito, 8-oz. Box (1-12 Case)"
"Frozen","El Monterey","DOT","ETFZ-0000-2848","071007142465","","Each","El Monterey EGG & SAUSAGE POTATO & CHEESE Burrito, 8-oz. Box (1-12 Case)","El Monterey EGG & SAUSAGE POTATO & CHEESE Burrito, 8-oz. Box (1-12 Case)","6.45","8.8","7.571","7.124","El Monterey EGG & SAUSAGE POTATO & CHEES","E Burrito, 8-oz. Box (1-12 Case)"
"Frozen","El Monterey","DOT","ETFZ-0000-2849","071007197984","","Each","El Monterey SHREDDED BEEF STEAK AND CHEESE Burrito, 8-oz. Box (1-12 Case)","El Monterey SHREDDED BEEF STEAK AND CHEESE Burrito, 8-oz. Box (1-12 Case)","6.45","8.8","7.571","7.124","El Monterey SHREDDED BEEF STEAK AND CHEE","SE Burrito, 8-oz. Box (1-12 Case)"
"Frozen","Sargento","DOT","ETFZ-0000-2850","046100400662","","Each","Sargento SHARP CHEDDAR SHREDDED  FANCY Cheese, 8-oz. Box (1-12 Case)","Sargento SHARP CHEDDAR SHREDDED  FANCY Cheese, 8-oz. Box (1-12 Case)","6.86","14.75","9.25","4.625","Sargento SHARP CHEDDAR SHREDDED  FANCY C","heese, 8-oz. Box (1-12 Case)"
"Frozen","SARTORI","DOT","ETFZ-0000-2851","011863110840","","Each","SARTORI BLEND  SHREDDED Cheese, 8-oz. Box (1-16 Case)","SARTORI BLEND  SHREDDED Cheese, 8-oz. Box (1-16 Case)","8.84","14.4","10.44","7.13","SARTORI BLEND  SHREDDED Cheese, 8-oz. Bo","x (1-16 Case)"
"Frozen","HOT POCKET","DOT","ETFZ-0000-2852","043695097341","","Each","HOT POCKET Philly Steak & Cheese, 8-oz. Box (1-12 Case)","HOT POCKET Philly Steak & Cheese, 8-oz. Box (1-12 Case)","6.65","9.75","8.9","5.75","HOT POCKET Philly Steak & Cheese, 8-oz. ","Box (1-12 Case)"
"Frozen","KING'S COMMAND","DOT","ETFZ-0000-2853","088374064804","","Each","KING'S COMMAND Raw Southern Country Fried Beef Steak  With Soy Fritter, 8-oz. Box (1-20 Case)","KING'S COMMAND Raw Southern Country Fried Beef Steak  With Soy Fritter, 8-oz. Box (1-20 Case)","11","18.062","12.688","4","KING'S COMMAND Raw Southern Country Frie","d Beef Steak  With Soy Fritter, 8-oz. Box (1-20 Case)"
"Frozen","I Can't Believe It's Not Butter","DOT","ETFZ-0000-2854","040600109717","","Each","I Can't Believe It's Not Butter MARGARINE  SPRAY Butter, 8-oz. Box (1-12 Case)","I Can't Believe It's Not Butter MARGARINE  SPRAY Butter, 8-oz. Box (1-12 Case)","7.5","9.556","7.556","7.674","I Can't Believe It's Not Butter MARGARIN","E  SPRAY Butter, 8-oz. Box (1-12 Case)"
"Frozen","NON-EXCLUSIVE","DOT","ETFZ-0000-2855","013800516930","","Each","NON-EXCLUSIVE PROFESSIONAL Macaroni and  Sauce Cheese, 8-oz. Box (1-36 Case)","NON-EXCLUSIVE PROFESSIONAL Macaroni and  Sauce Cheese, 8-oz. Box (1-36 Case)","19.3","14","8.4","8.7","NON-EXCLUSIVE PROFESSIONAL Macaroni and "," Sauce Cheese, 8-oz. Box (1-36 Case)"
"Frozen","President","DOT","ETFZ-0000-2856","077901004014","","Each","President : Cheese, 8-oz. Box (1-6 Case)","President : Cheese, 8-oz. Box (1-6 Case)","4.13","14.75","9.94","2.75","President : Cheese, 8-oz. Box (1-6 Case)",""
"Frozen","Sargento","DOT","ETFZ-0000-2857","046100400129","","Each","Sargento SHREDDED  MOZZARELLA  STYLE Cheese, 8-oz. Box (1-12 Case)","Sargento SHREDDED  MOZZARELLA  STYLE Cheese, 8-oz. Box (1-12 Case)","6.86","14.75","9.25","4.625","Sargento SHREDDED  MOZZARELLA  STYLE Che","ese, 8-oz. Box (1-12 Case)"
"Frozen","TNT PATTIES","DOT","ETFZ-0000-2858","074624014986","","Each","TNT PATTIES Beef  with Seasoning Patties, 8-oz. Box (1-40 Case)","TNT PATTIES Beef  with Seasoning Patties, 8-oz. Box (1-40 Case)","21","16.062","13","7.125","TNT PATTIES Beef  with Seasoning Patties",", 8-oz. Box (1-40 Case)"
"Frozen","TNT","DOT","ETFZ-0000-2859","074624008141","","Each","TNT Beef  with Seasoning Patties, 8-oz. Box (1-20 Case)","TNT Beef  with Seasoning Patties, 8-oz. Box (1-20 Case)","11","13.25","10","5.937","TNT Beef  with Seasoning Patties, 8-oz. ","Box (1-20 Case)"
"Frozen","UNO FOODS  INC.","DOT","ETFZ-0000-2860","039528025216","","Each","UNO FOODS  INC. INC. Cheese, 8-pc. Box (1-1 Each)","UNO FOODS  INC. INC. Cheese, 8-pc. Box (1-1 Each)","6.15","12.6","6.9","7.3","UNO FOODS  INC. INC. Cheese, 8-pc. Box (","1-1 Each)"
"Frozen","UNO FOODS  INC.","DOT","ETFZ-0000-2861","039528025254","","Each","UNO FOODS  INC. INC. Cheese, 8-pc. Box (1-1 Each)","UNO FOODS  INC. INC. Cheese, 8-pc. Box (1-1 Each)","6.5","12.6","6.9","7.3","UNO FOODS  INC. INC. Cheese, 8-pc. Box (","1-1 Each)"
"Frozen","UNO FOODS  INC.","DOT","ETFZ-0000-2862","039528025230","","Each","UNO FOODS  INC. INC. Pizza, 8-pc. Box (1-8 Case)","UNO FOODS  INC. INC. Pizza, 8-pc. Box (1-8 Case)","6.5","12.6","6.9","7.3","UNO FOODS  INC. INC. Pizza, 8-pc. Box (1","-8 Case)"
"Frozen","UNO FOODS  INC.","DOT","ETFZ-0000-2863","039528025261","","Each","UNO FOODS  INC. INC. Pizza, 8-pc. Box (1-1 Each)","UNO FOODS  INC. INC. Pizza, 8-pc. Box (1-1 Each)","6.55","12.6","6.9","7.3","UNO FOODS  INC. INC. Pizza, 8-pc. Box (1","-1 Each)"
"Frozen","UNO FOODS  INC.","DOT","ETFZ-0000-2864","039528025285","","Each","UNO FOODS  INC. INC. Pizza, 8-pc. Box (1-1 Each)","UNO FOODS  INC. INC. Pizza, 8-pc. Box (1-1 Each)","6.5","12.6","6.9","7.3","UNO FOODS  INC. INC. Pizza, 8-pc. Box (1","-1 Each)"
"Frozen","UNO FOODS  INC.","DOT","ETFZ-0000-2865","039528700335","","Each","UNO FOODS  INC. INC. INDIVIDUAL STEAK &  CALZONE Cheese, 8-pc. Box (1-1 Each)","UNO FOODS  INC. INC. INDIVIDUAL STEAK &  CALZONE Cheese, 8-pc. Box (1-1 Each)","3.6","12","8.5","3.75","UNO FOODS  INC. INC. INDIVIDUAL STEAK & "," CALZONE Cheese, 8-pc. Box (1-1 Each)"
"Frozen","TYSON FOODS INC.","DOT","ETFZ-0000-2866","023700483303","","Each","TYSON FOODS INC. Tyson(R) Uncooked Breaded  Pepper Chicken, 8-pc. Box (1-4 Case)","TYSON FOODS INC. Tyson(R) Uncooked Breaded  Pepper Chicken, 8-pc. Box (1-4 Case)","45.117","23.5","15.625","11.375","TYSON FOODS INC. Tyson(R) Uncooked Bread","ed  Pepper Chicken, 8-pc. Box (1-4 Case)"
"Frozen","Sara Lee","DOT","ETFZ-0000-2867","032100080771","","Each","Sara Lee HIRISE Cheesecake, 8.187-lb. Box (1-2 Case)","Sara Lee HIRISE Cheesecake, 8.187-lb. Box (1-2 Case)","18.79","22.6","11.7","4.5","Sara Lee HIRISE Cheesecake, 8.187-lb. Bo","x (1-2 Case)"
"Frozen","RICEWRAP FOODS","DOT","ETFZ-0000-2868","854426004978","","Each","RICEWRAP FOODS FOODS CUSTOM WHITE  POKE SQUARE Rice, 8.5-oz. Box (1-12 Case)","RICEWRAP FOODS FOODS CUSTOM WHITE  POKE SQUARE Rice, 8.5-oz. Box (1-12 Case)","17.5","12.25","12.25","12.25","RICEWRAP FOODS FOODS CUSTOM WHITE  POKE ","SQUARE Rice, 8.5-oz. Box (1-12 Case)"
"Frozen","TATTOOED CHEF","DOT","ETFZ-0000-2869","850028554026","","Each","TATTOOED CHEF TATTOOED  EGG Bowl, 8.5-oz. Box (1-6 Case)","TATTOOED CHEF TATTOOED  EGG Bowl, 8.5-oz. Box (1-6 Case)","4.44","13.5","7","6.6","TATTOOED CHEF TATTOOED  EGG Bowl, 8.5-oz",". Box (1-6 Case)"
"Frozen","TATTOOED CHEF","DOT","ETFZ-0000-2870","850015982320","","Each","TATTOOED CHEF TATTOOED  PESTO HARVEST  CASE Bowl, 8.5-oz. Box (1-6 Case)","TATTOOED CHEF TATTOOED  PESTO HARVEST  CASE Bowl, 8.5-oz. Box (1-6 Case)","4.44","13.5","7","6.6","TATTOOED CHEF TATTOOED  PESTO HARVEST  C","ASE Bowl, 8.5-oz. Box (1-6 Case)"
"Frozen","HOT POCKET","DOT","ETFZ-0000-2871","043695056348","","Each","HOT POCKET CROISSANT  PHILLY STEAK AND Cheese, 8.5-oz. Box (1-8 Case)","HOT POCKET CROISSANT  PHILLY STEAK AND Cheese, 8.5-oz. Box (1-8 Case)","5.46","13.6","6.35","7","HOT POCKET CROISSANT  PHILLY STEAK AND C","heese, 8.5-oz. Box (1-8 Case)"
"Frozen","Gardein","DOT","ETFZ-0000-2872","842234003382","","Each","Gardein Southwest SausageA And Veggie Breakfast Bowl, 8.5-oz. Box (1-8 Case)","Gardein Southwest SausageA And Veggie Breakfast Bowl, 8.5-oz. Box (1-8 Case)","5.7","13.563","6.813","7.875","Gardein Southwest SausageA And Veggie Br","eakfast Bowl, 8.5-oz. Box (1-8 Case)"
"Frozen","HOT POCKET","DOT","ETFZ-0000-2873","043695071198","","Each","HOT POCKET & CHEDDAR BROCCOLI Chicken, 8.5-oz. Box (1-8 Case)","HOT POCKET & CHEDDAR BROCCOLI Chicken, 8.5-oz. Box (1-8 Case)","5.47","13.6","6.35","7","HOT POCKET & CHEDDAR BROCCOLI Chicken, 8",".5-oz. Box (1-8 Case)"
"Frozen","HOT POCKET","DOT","ETFZ-0000-2874","043695071099","","Each","HOT POCKET FOUR  PIZZA Cheese, 8.5-oz. Box (1-8 Case)","HOT POCKET FOUR  PIZZA Cheese, 8.5-oz. Box (1-8 Case)","5.47","13.6","6.35","7","HOT POCKET FOUR  PIZZA Cheese, 8.5-oz. B","ox (1-8 Case)"
"Frozen","FIELD ROAST","DOT","ETFZ-0000-2875","638031305728","","Each","FIELD ROAST CHAO TOMATO CAYENNE  SLICES Cheese, 8.8-lb. Box (1-1 Each)","FIELD ROAST CHAO TOMATO CAYENNE  SLICES Cheese, 8.8-lb. Box (1-1 Each)","9.495","8.2","8.2","5.5","FIELD ROAST CHAO TOMATO CAYENNE  SLICES ","Cheese, 8.8-lb. Box (1-1 Each)"
"Frozen","Bonici","DOT","ETFZ-0000-2876","031400250877","","Each","Bonici CRUST THIN NO EDGE Pizza, 8.8-oz. Box (1-40 Case)","Bonici CRUST THIN NO EDGE Pizza, 8.8-oz. Box (1-40 Case)","22.493","15","15","7","Bonici CRUST THIN NO EDGE Pizza, 8.8-oz."," Box (1-40 Case)"
"Frozen","CAULIPOWER","DOT","ETFZ-0000-2877","854934007713","","Each","CAULIPOWER LINGUINE CAULIFLOWER Pasta, 8.8-oz. Box (1-6 Case)","CAULIPOWER LINGUINE CAULIFLOWER Pasta, 8.8-oz. Box (1-6 Case)","4","10.875","6.3","8.25","CAULIPOWER LINGUINE CAULIFLOWER Pasta, 8",".8-oz. Box (1-6 Case)"
"Frozen","DAVID'S","DOT","ETFZ-0000-2878","049578440030","","Each","DAVID'S DECADENT SALTED CARAMEL  DOUGH Cookie, 80-ct. Box (1-1 Each)","DAVID'S DECADENT SALTED CARAMEL  DOUGH Cookie, 80-ct. Box (1-1 Each)","23.5","15.2","11.25","6.5","DAVID'S DECADENT SALTED CARAMEL  DOUGH C","ookie, 80-ct. Box (1-1 Each)"
"Frozen","COSTANZO'S BAKERY","DOT","ETFZ-0000-2879","635790000038","","Each","COSTANZO'S BAKERY COSTANZO'S BAKERY  SMALL Sandwich, 80-gm. Box (1-96 Case)","COSTANZO'S BAKERY COSTANZO'S BAKERY  SMALL Sandwich, 80-gm. Box (1-96 Case)","13.65","24.75","13.5","9.25","COSTANZO'S BAKERY COSTANZO'S BAKERY  SMA","LL Sandwich, 80-gm. Box (1-96 Case)"
"Frozen","DIANNE'S","DOT","ETFZ-0000-2880","077401812799","","Each","DIANNE'S SCOOPABLE GLUTEN-FREE Cheesecake, 80-oz. Box (1-2 Case)","DIANNE'S SCOOPABLE GLUTEN-FREE Cheesecake, 80-oz. Box (1-2 Case)","12","13.375","9.25","5.25","DIANNE'S SCOOPABLE GLUTEN-FREE Cheesecak","e, 80-oz. Box (1-2 Case)"
"Frozen","EISENBERG","DOT","ETFZ-0000-2881","036669001413","","Each","EISENBERG GOURMET ALL BEEF HOT Dog, 80-oz. Box (1-1 Each)","EISENBERG GOURMET ALL BEEF HOT Dog, 80-oz. Box (1-1 Each)","10.38","10.5","6.5","7.75","EISENBERG GOURMET ALL BEEF HOT Dog, 80-o","z. Box (1-1 Each)"
"Frozen","GHIRARDELLI","DOT","ETFZ-0000-2882","784952411059","","Each","GHIRARDELLI GHIRARDELLI  DESSERT Brownie, 80-oz. Box (1-3 Case)","GHIRARDELLI GHIRARDELLI  DESSERT Brownie, 80-oz. Box (1-3 Case)","17","16.875","13.062","7.5","GHIRARDELLI GHIRARDELLI  DESSERT Brownie",", 80-oz. Box (1-3 Case)"
"Frozen","GOOD CATCH","DOT","ETFZ-0000-2883","859543007232","","Each","GOOD CATCH FISH Burger, 80-oz. Box (1-2 Case)","GOOD CATCH FISH Burger, 80-oz. Box (1-2 Case)","10.57","15.3","9.125","6.6","GOOD CATCH FISH Burger, 80-oz. Box (1-2 ","Case)"
"Frozen","ANGELA MIA","DOT","ETFZ-0000-2884","087815111227","","Each","ANGELA MIA Alfredo Sauce, 80-oz. Box (1-4 Case)","ANGELA MIA Alfredo Sauce, 80-oz. Box (1-4 Case)","21.582","13.375","9.125","7.125","ANGELA MIA Alfredo Sauce, 80-oz. Box (1-","4 Case)"
"Frozen","Expresco","DOT","ETFZ-0000-2885","621588316269","","Each","Expresco SKEWER PIRI PIRI INSPIRED Chicken Breast, 80-pc. Box (1-1 Each)","Expresco SKEWER PIRI PIRI INSPIRED Chicken Breast, 80-pc. Box (1-1 Each)","8.05","15","9.5","5.95","Expresco SKEWER PIRI PIRI INSPIRED Chick","en Breast, 80-pc. Box (1-1 Each)"
"Frozen","Expresco","DOT","ETFZ-0000-2886","621588316870","","Each","Expresco FIRE GRILLED ROASTED  THIGHSKEWERS Chicken, 80-pc. Box (1-1 Each)","Expresco FIRE GRILLED ROASTED  THIGHSKEWERS Chicken, 80-pc. Box (1-1 Each)","8.05","15.313","9.813","6.25","Expresco FIRE GRILLED ROASTED  THIGHSKEW","ERS Chicken, 80-pc. Box (1-1 Each)"
"Frozen","Expresco","DOT","ETFZ-0000-2887","621588315705","","Each","Expresco FULLY COOKED  SKEWERS Chicken Breast, 80-pc. Box (1-1 Each)","Expresco FULLY COOKED  SKEWERS Chicken Breast, 80-pc. Box (1-1 Each)","8.26","15","9.5","5.95","Expresco FULLY COOKED  SKEWERS Chicken B","reast, 80-pc. Box (1-1 Each)"
"Frozen","Expresco","DOT","ETFZ-0000-2888","621588315699","","Each","Expresco FULLY COOKED HONEY SRIRACHA Chicken Breast, 80-pc. Box (1-1 Each)","Expresco FULLY COOKED HONEY SRIRACHA Chicken Breast, 80-pc. Box (1-1 Each)","8.26","15","9.5","5.95","Expresco FULLY COOKED HONEY SRIRACHA Chi","cken Breast, 80-pc. Box (1-1 Each)"
"Frozen","Expresco","DOT","ETFZ-0000-2889","621588316580","","Each","Expresco FULLY COOKED SWEET SRIRACHA  SKEWER Chicken Breast, 80-pc. Box (1-1 Each)","Expresco FULLY COOKED SWEET SRIRACHA  SKEWER Chicken Breast, 80-pc. Box (1-1 Each)","8.05","15.313","9.813","6.25","Expresco FULLY COOKED SWEET SRIRACHA  SK","EWER Chicken Breast, 80-pc. Box (1-1 Each)"
